DATE,PRCP,TMAX,TMIN,SNOW,SNWD
735327,0,228,6,0,0
735328,0,228,6,0,0
735329,0,228,6,0,0
735330,0,228,6,0,0
735331,0,228,6,0,0
735332,0,228,6,0,0
735333,0,228,6,0,0
735334,0,228,6,0,0
735335,0,228,6,0,0
735336,0,228,6,0,0
735337,0,228,6,0,0
735338,0,228,6,0,0
735339,0,228,6,0,0
735340,0,228,6,0,0
735341,0,228,6,0,0
735342,0,228,6,0,0
735343,0,228,6,0,0
735344,0,228,6,0,0
735345,0,228,6,0,0
735346,0,228,6,0,0
735347,0,228,6,0,0
735348,0,228,6,0,0
735349,0,228,6,0,0
735350,0,228,6,0,0
735351,0,228,6,0,0
735352,0,228,6,0,0
735353,0,228,6,0,0
735354,36,189,78,0,0
735355,36,189,78,0,0
735356,36,189,78,0,0
735357,36,189,78,0,0
735358,36,189,78,0,0
735359,36,189,78,0,0
735360,36,189,78,0,0
735361,36,189,78,0,0
735362,36,189,78,0,0
735363,36,189,78,0,0
735364,36,189,78,0,0
735365,36,189,78,0,0
735366,36,189,78,0,0
735367,36,189,78,0,0
735368,36,189,78,0,0
735369,36,189,78,0,0
735370,36,189,78,0,0
735371,36,189,78,0,0
735372,36,189,78,0,0
735373,36,189,78,0,0
735374,36,189,78,0,0
735375,36,189,78,0,0
735376,36,189,78,0,0
735377,36,189,78,0,0
735378,36,189,78,0,0
735379,36,189,78,0,0
735380,36,189,78,0,0
735381,36,189,78,0,0
735382,36,189,78,0,0
735383,36,189,78,0,0
735384,36,189,78,0,0
735385,0,267,144,0,0
735386,0,267,144,0,0
735387,0,267,144,0,0
735388,0,267,144,0,0
735389,0,267,144,0,0
735390,0,267,144,0,0
735391,0,267,144,0,0
735392,0,267,144,0,0
735393,0,267,144,0,0
735394,0,267,144,0,0
735395,0,267,144,0,0
735396,0,267,144,0,0
735397,0,267,144,0,0
735398,0,267,144,0,0
735399,0,267,144,0,0
735400,0,267,144,0,0
735401,0,267,144,0,0
735402,0,267,144,0,0
735403,0,267,144,0,0
735404,0,267,144,0,0
735405,0,267,144,0,0
735406,0,267,144,0,0
735407,0,267,144,0,0
735408,0,267,144,0,0
735409,0,267,144,0,0
735410,0,267,144,0,0
735411,0,267,144,0,0
735412,0,267,144,0,0
735413,0,267,144,0,0
735414,0,267,144,0,0
735415,5,317,200,0,0
735416,5,317,200,0,0
735417,5,317,200,0,0
735418,5,317,200,0,0
735419,5,317,200,0,0
735420,5,317,200,0,0
735421,5,317,200,0,0
735422,5,317,200,0,0
735423,5,317,200,0,0
735424,5,317,200,0,0
735425,5,317,200,0,0
735426,5,317,200,0,0
735427,5,317,200,0,0
735428,5,317,200,0,0
735429,5,317,200,0,0
735430,5,317,200,0,0
735431,5,317,200,0,0
735432,5,317,200,0,0
735433,5,317,200,0,0
735434,5,317,200,0,0
735435,5,317,200,0,0
735436,5,317,200,0,0
735437,5,317,200,0,0
735438,5,317,200,0,0
735439,5,317,200,0,0
735440,5,317,200,0,0
735441,5,317,200,0,0
735442,5,317,200,0,0
735443,5,317,200,0,0
735444,5,317,200,0,0
735445,5,317,200,0,0
735446,18,272,144,0,0
735447,18,272,144,0,0
735448,18,272,144,0,0
735449,18,272,144,0,0
735450,18,272,144,0,0
735451,18,272,144,0,0
735452,18,272,144,0,0
735453,18,272,144,0,0
735454,18,272,144,0,0
735455,18,272,144,0,0
735456,18,272,144,0,0
735457,18,272,144,0,0
735458,18,272,144,0,0
735459,18,272,144,0,0
735460,18,272,144,0,0
735461,18,272,144,0,0
735462,18,272,144,0,0
735463,18,272,144,0,0
735464,18,272,144,0,0
735465,18,272,144,0,0
735466,18,272,144,0,0
735467,18,272,144,0,0
735468,18,272,144,0,0
735469,18,272,144,0,0
735470,18,272,144,0,0
735471,18,272,144,0,0
735472,18,272,144,0,0
735473,18,272,144,0,0
735474,18,272,144,0,0
735475,18,272,144,0,0
735476,18,272,144,0,0
735477,102,311,211,0,0
735478,102,311,211,0,0
735479,102,311,211,0,0
735480,102,311,211,0,0
735481,102,311,211,0,0
735482,102,311,211,0,0
735483,102,311,211,0,0
735484,102,311,211,0,0
735485,102,311,211,0,0
735486,102,311,211,0,0
735487,102,311,211,0,0
735488,102,311,211,0,0
735489,102,311,211,0,0
735490,102,311,211,0,0
735491,102,311,211,0,0
735492,102,311,211,0,0
735493,102,311,211,0,0
735494,102,311,211,0,0
735495,102,311,211,0,0
735496,102,311,211,0,0
735497,102,311,211,0,0
735498,102,311,211,0,0
735499,102,311,211,0,0
735500,102,311,211,0,0
735501,102,311,211,0,0
735502,102,311,211,0,0
735503,102,311,211,0,0
735504,102,311,211,0,0
735505,102,311,211,0,0
735506,102,311,211,0,0
735507,0,278,139,0,0
735508,0,278,139,0,0
735509,0,278,139,0,0
735510,0,278,139,0,0
735511,0,278,139,0,0
735512,0,278,139,0,0
735513,0,278,139,0,0
735514,0,278,139,0,0
735515,0,278,139,0,0
735516,0,278,139,0,0
735517,0,278,139,0,0
735518,0,278,139,0,0
735519,0,278,139,0,0
735520,0,278,139,0,0
735521,0,278,139,0,0
735522,0,278,139,0,0
735523,0,278,139,0,0
735524,0,278,139,0,0
735525,0,278,139,0,0
735526,0,278,139,0,0
735527,0,278,139,0,0
735528,0,278,139,0,0
735529,0,278,139,0,0
735530,0,278,139,0,0
735531,0,278,139,0,0
735532,0,278,139,0,0
735533,0,278,139,0,0
735534,0,278,139,0,0
735535,0,278,139,0,0
735536,0,278,139,0,0
735537,0,278,139,0,0
735568,0,183,6,0,0
735569,0,183,6,0,0
735570,0,183,6,0,0
735571,0,183,6,0,0
735572,0,183,6,0,0
735573,0,183,6,0,0
735574,0,183,6,0,0
735575,0,183,6,0,0
735576,0,183,6,0,0
735577,0,183,6,0,0
735578,0,183,6,0,0
735579,0,183,6,0,0
735580,0,183,6,0,0
735581,0,183,6,0,0
735582,0,183,6,0,0
735583,0,183,6,0,0
735584,0,183,6,0,0
735585,0,183,6,0,0
735586,0,183,6,0,0
735587,0,183,6,0,0
735588,0,183,6,0,0
735589,0,183,6,0,0
735590,0,183,6,0,0
735591,0,183,6,0,0
735592,0,183,6,0,0
735593,0,183,6,0,0
735594,0,183,6,0,0
735595,0,183,6,0,0
735596,0,183,6,0,0
735597,0,183,6,0,0
735598,0,183,6,0,0
735599,5,44,-33,0,0
735600,5,44,-33,0,0
735601,5,44,-33,0,0
735602,5,44,-33,0,0
735603,5,44,-33,0,0
735604,5,44,-33,0,0
735605,5,44,-33,0,0
735606,5,44,-33,0,0
735607,5,44,-33,0,0
735608,5,44,-33,0,0
735609,5,44,-33,0,0
735610,5,44,-33,0,0
735611,5,44,-33,0,0
735612,5,44,-33,0,0
735613,5,44,-33,0,0
735614,5,44,-33,0,0
735615,5,44,-33,0,0
735616,5,44,-33,0,0
735617,5,44,-33,0,0
735618,5,44,-33,0,0
735619,5,44,-33,0,0
735620,5,44,-33,0,0
735621,5,44,-33,0,0
735622,5,44,-33,0,0
735623,5,44,-33,0,0
735624,5,44,-33,0,0
735625,5,44,-33,0,0
735626,5,44,-33,0,0
735627,5,44,-33,0,0
735628,5,44,-33,0,0
735629,5,44,-33,0,0
735630,0,89,-11,0,0
735631,0,89,-11,0,0
735632,0,89,-11,0,0
735633,0,89,-11,0,0
735634,0,89,-11,0,0
735635,0,89,-11,0,0
735636,0,89,-11,0,0
735637,0,89,-11,0,0
735638,0,89,-11,0,0
735639,0,89,-11,0,0
735640,0,89,-11,0,0
735641,0,89,-11,0,0
735642,0,89,-11,0,0
735643,0,89,-11,0,0
735644,0,89,-11,0,0
735645,0,89,-11,0,0
735646,0,89,-11,0,0
735647,0,89,-11,0,0
735648,0,89,-11,0,0
735649,0,89,-11,0,0
735650,0,89,-11,0,0
735651,0,89,-11,0,0
735652,0,89,-11,0,0
735653,0,89,-11,0,0
735654,0,89,-11,0,0
735655,0,89,-11,0,0
735656,0,89,-11,0,0
735657,0,89,-11,0,0
735658,0,22,-72,0,51
735659,0,22,-72,0,51
735660,0,22,-72,0,51
735661,0,22,-72,0,51
735662,0,22,-72,0,51
735663,0,22,-72,0,51
735664,0,22,-72,0,51
735665,0,22,-72,0,51
735666,0,22,-72,0,51
735667,0,22,-72,0,51
735668,0,22,-72,0,51
735669,0,22,-72,0,51
735670,0,22,-72,0,51
735671,0,22,-72,0,51
735672,0,22,-72,0,51
735673,0,22,-72,0,51
735674,0,22,-72,0,51
735675,0,22,-72,0,51
735676,0,22,-72,0,51
735677,0,22,-72,0,51
735678,0,22,-72,0,51
735679,0,22,-72,0,51
735680,0,22,-72,0,51
735681,0,22,-72,0,51
735682,0,22,-72,0,51
735683,0,22,-72,0,51
735684,0,22,-72,0,51
735685,0,22,-72,0,51
735686,0,22,-72,0,51
735687,0,22,-72,0,51
735688,0,22,-72,0,51
735689,0,239,22,0,0
735690,0,239,22,0,0
735691,0,239,22,0,0
735692,0,239,22,0,0
735693,0,239,22,0,0
735694,0,239,22,0,0
735695,0,239,22,0,0
735696,0,239,22,0,0
735697,0,239,22,0,0
735698,0,239,22,0,0
735699,0,239,22,0,0
735700,0,239,22,0,0
735701,0,239,22,0,0
735702,0,239,22,0,0
735703,0,239,22,0,0
735704,0,239,22,0,0
735705,0,239,22,0,0
735706,0,239,22,0,0
735707,0,239,22,0,0
735708,0,239,22,0,0
735709,0,239,22,0,0
735710,0,239,22,0,0
735711,0,239,22,0,0
735712,0,239,22,0,0
735713,0,239,22,0,0
735714,0,239,22,0,0
735715,0,239,22,0,0
735716,0,239,22,0,0
735717,0,239,22,0,0
735718,0,239,22,0,0
735719,155,228,83,0,0
735720,155,228,83,0,0
735721,155,228,83,0,0
735722,155,228,83,0,0
735723,155,228,83,0,0
735724,155,228,83,0,0
735725,155,228,83,0,0
735726,155,228,83,0,0
735727,155,228,83,0,0
735728,155,228,83,0,0
735729,155,228,83,0,0
735730,155,228,83,0,0
735731,155,228,83,0,0
735732,155,228,83,0,0
735733,155,228,83,0,0
735734,155,228,83,0,0
735735,155,228,83,0,0
735736,155,228,83,0,0
735737,155,228,83,0,0
735738,155,228,83,0,0
735739,155,228,83,0,0
735740,155,228,83,0,0
735741,155,228,83,0,0
735742,155,228,83,0,0
735743,155,228,83,0,0
735744,155,228,83,0,0
735745,155,228,83,0,0
735746,155,228,83,0,0
735747,155,228,83,0,0
735748,155,228,83,0,0
735749,155,228,83,0,0
735750,0,311,167,0,0
735751,0,311,167,0,0
735752,0,311,167,0,0
735753,0,311,167,0,0
735754,0,311,167,0,0
735755,0,311,167,0,0
735756,0,311,167,0,0
735757,0,311,167,0,0
735758,0,311,167,0,0
735759,0,311,167,0,0
735760,0,311,167,0,0
735761,0,311,167,0,0
735762,0,311,167,0,0
735763,0,311,167,0,0
735764,0,311,167,0,0
735765,0,311,167,0,0
735766,0,311,167,0,0
735767,0,311,167,0,0
735768,0,311,167,0,0
735769,0,311,167,0,0
735770,0,311,167,0,0
735771,0,311,167,0,0
735772,0,311,167,0,0
735773,0,311,167,0,0
735774,0,311,167,0,0
735775,0,311,167,0,0
735776,0,311,167,0,0
735777,0,311,167,0,0
735778,0,311,167,0,0
735779,0,311,167,0,0
735780,0,294,167,0,0
735781,0,294,167,0,0
735782,0,294,167,0,0
735783,0,294,167,0,0
735784,0,294,167,0,0
735785,0,294,167,0,0
735786,0,294,167,0,0
735787,0,294,167,0,0
735788,0,294,167,0,0
735789,0,294,167,0,0
735790,0,294,167,0,0
735791,0,294,167,0,0
735792,0,294,167,0,0
735793,0,294,167,0,0
735794,0,294,167,0,0
735795,0,294,167,0,0
735796,0,294,167,0,0
735797,0,294,167,0,0
735798,0,294,167,0,0
735799,0,294,167,0,0
735800,0,294,167,0,0
735801,0,294,167,0,0
735802,0,294,167,0,0
735803,0,294,167,0,0
735804,0,294,167,0,0
735805,0,294,167,0,0
735806,0,294,167,0,0
735807,0,294,167,0,0
735808,0,294,167,0,0
735809,0,294,167,0,0
735810,0,294,167,0,0
735811,0,317,178,0,0
735812,0,317,178,0,0
735813,0,317,178,0,0
735814,0,317,178,0,0
735815,0,317,178,0,0
735816,0,317,178,0,0
735817,0,317,178,0,0
735818,0,317,178,0,0
735819,0,317,178,0,0
735820,0,317,178,0,0
735821,0,317,178,0,0
735822,0,317,178,0,0
735823,0,317,178,0,0
735824,0,317,178,0,0
735825,0,317,178,0,0
735826,0,317,178,0,0
735827,0,317,178,0,0
735828,0,317,178,0,0
735829,0,317,178,0,0
735830,0,317,178,0,0
735831,0,317,178,0,0
735832,0,317,178,0,0
735833,0,317,178,0,0
735834,0,317,178,0,0
735835,0,317,178,0,0
735836,0,317,178,0,0
735837,0,317,178,0,0
735838,0,317,178,0,0
735839,0,317,178,0,0
735840,0,317,178,0,0
735841,0,317,178,0,0
735842,0,300,167,0,0
735843,0,300,167,0,0
735844,0,300,167,0,0
735845,0,300,167,0,0
735846,0,300,167,0,0
735847,0,300,167,0,0
735848,0,300,167,0,0
735849,0,300,167,0,0
735850,0,300,167,0,0
735851,0,300,167,0,0
735852,0,300,167,0,0
735853,0,300,167,0,0
735854,0,300,167,0,0
735855,0,300,167,0,0
735856,0,300,167,0,0
735857,0,300,167,0,0
735858,0,300,167,0,0
735859,0,300,167,0,0
735860,0,300,167,0,0
735861,0,300,167,0,0
735862,0,300,167,0,0
735863,0,300,167,0,0
735864,0,300,167,0,0
735865,0,300,167,0,0
735866,0,300,167,0,0
735867,0,300,167,0,0
735868,0,300,167,0,0
735869,0,300,167,0,0
735870,0,300,167,0,0
735871,0,300,167,0,0
735872,5,278,167,0,0
735873,5,278,167,0,0
735874,5,278,167,0,0
735875,5,278,167,0,0
735876,5,278,167,0,0
735877,5,278,167,0,0
735878,5,278,167,0,0
735879,5,278,167,0,0
735880,5,278,167,0,0
735881,5,278,167,0,0
735882,5,278,167,0,0
735883,5,278,167,0,0
735884,5,278,167,0,0
735885,5,278,167,0,0
735886,5,278,167,0,0
735887,5,278,167,0,0
735888,5,278,167,0,0
735889,5,278,167,0,0
735890,5,278,167,0,0
735891,5,278,167,0,0
735892,5,278,167,0,0
735893,5,278,167,0,0
735894,5,278,167,0,0
735895,5,278,167,0,0
735896,5,278,167,0,0
735897,5,278,167,0,0
735898,5,278,167,0,0
735899,5,278,167,0,0
735900,5,278,167,0,0
735901,5,278,167,0,0
735902,5,278,167,0,0
735903,5,156,0,0,0
735904,5,156,0,0,0
735905,5,156,0,0,0
735906,5,156,0,0,0
735907,5,156,0,0,0
735908,5,156,0,0,0
735909,5,156,0,0,0
735910,5,156,0,0,0
735911,5,156,0,0,0
735912,5,156,0,0,0
735913,5,156,0,0,0
735914,5,156,0,0,0
735915,5,156,0,0,0
735916,5,156,0,0,0
735917,5,156,0,0,0
735918,5,156,0,0,0
735919,5,156,0,0,0
735920,5,156,0,0,0
735921,5,156,0,0,0
735922,5,156,0,0,0
735923,5,156,0,0,0
735924,5,156,0,0,0
735925,5,156,0,0,0
735926,5,156,0,0,0
735927,5,156,0,0,0
735928,5,156,0,0,0
735929,5,156,0,0,0
735930,5,156,0,0,0
735931,5,156,0,0,0
735932,5,156,0,0,0
735933,272,200,33,0,0
735934,272,200,33,0,0
735935,272,200,33,0,0
735936,272,200,33,0,0
735937,272,200,33,0,0
735938,272,200,33,0,0
735939,272,200,33,0,0
735940,272,200,33,0,0
735941,272,200,33,0,0
735942,272,200,33,0,0
735943,272,200,33,0,0
735944,272,200,33,0,0
735945,272,200,33,0,0
735946,272,200,33,0,0
735947,272,200,33,0,0
735948,272,200,33,0,0
735949,272,200,33,0,0
735950,272,200,33,0,0
735951,272,200,33,0,0
735952,272,200,33,0,0
735953,272,200,33,0,0
735954,272,200,33,0,0
735955,272,200,33,0,0
735956,272,200,33,0,0
735957,272,200,33,0,0
735958,272,200,33,0,0
735959,272,200,33,0,0
735960,272,200,33,0,0
735961,272,200,33,0,0
735962,272,200,33,0,0
735963,272,200,33,0,0
735964,5,144,39,0,0
735965,5,144,39,0,0
735966,5,144,39,0,0
735967,5,144,39,0,0
735968,5,144,39,0,0
735969,5,144,39,0,0
735970,5,144,39,0,0
735971,5,144,39,0,0
735972,5,144,39,0,0
735973,5,144,39,0,0
735974,5,144,39,0,0
735975,5,144,39,0,0
735976,5,144,39,0,0
735977,5,144,39,0,0
735978,5,144,39,0,0
735979,5,144,39,0,0
735980,5,144,39,0,0
735981,5,144,39,0,0
735982,5,144,39,0,0
735983,5,144,39,0,0
735984,5,144,39,0,0
735985,5,144,39,0,0
735986,5,144,39,0,0
735987,5,144,39,0,0
735988,5,144,39,0,0
735989,5,144,39,0,0
735990,5,144,39,0,0
735991,5,144,39,0,0
735992,5,144,39,0,0
735993,5,144,39,0,0
735994,5,144,39,0,0
735995,0,161,-28,0,51
735996,0,161,-28,0,51
735997,0,161,-28,0,51
735998,0,161,-28,0,51
735999,0,161,-28,0,51
736000,0,161,-28,0,51
736001,0,161,-28,0,51
736002,0,161,-28,0,51
736003,0,161,-28,0,51
736004,0,161,-28,0,51
736005,0,161,-28,0,51
736006,0,161,-28,0,51
736007,0,161,-28,0,51
736008,0,161,-28,0,51
736009,0,161,-28,0,51
736010,0,161,-28,0,51
736011,0,161,-28,0,51
736012,0,161,-28,0,51
736013,0,161,-28,0,51
736014,0,161,-28,0,51
736015,0,161,-28,0,51
736016,0,161,-28,0,51
736017,0,161,-28,0,51
736018,0,161,-28,0,51
736019,0,161,-28,0,51
736020,0,161,-28,0,51
736021,0,161,-28,0,51
736022,0,161,-28,0,51
736023,0,161,-28,0,51
736024,0,200,-11,0,0
736025,0,200,-11,0,0
736026,0,200,-11,0,0
736027,0,200,-11,0,0
736028,0,200,-11,0,0
736029,0,200,-11,0,0
736030,0,200,-11,0,0
736031,0,200,-11,0,0
736032,0,200,-11,0,0
736033,0,200,-11,0,0
736034,0,200,-11,0,0
736035,0,200,-11,0,0
736036,0,200,-11,0,0
736037,0,200,-11,0,0
736038,0,200,-11,0,0
736039,0,200,-11,0,0
736040,0,200,-11,0,0
736041,0,200,-11,0,0
736042,0,200,-11,0,0
736043,0,200,-11,0,0
736044,0,200,-11,0,0
736045,0,200,-11,0,0
736046,0,200,-11,0,0
736047,0,200,-11,0,0
736048,0,200,-11,0,0
736049,0,200,-11,0,0
736050,0,200,-11,0,0
736051,0,200,-11,0,0
736052,0,200,-11,0,0
736053,0,200,-11,0,0
736054,0,200,-11,0,0
736055,160,206,133,0,0
736056,160,206,133,0,0
736057,160,206,133,0,0
736058,160,206,133,0,0
736059,160,206,133,0,0
736060,160,206,133,0,0
736061,160,206,133,0,0
736062,160,206,133,0,0
736063,160,206,133,0,0
736064,160,206,133,0,0
736065,160,206,133,0,0
736066,160,206,133,0,0
736067,160,206,133,0,0
736068,160,206,133,0,0
736069,160,206,133,0,0
736070,160,206,133,0,0
736071,160,206,133,0,0
736072,160,206,133,0,0
736073,160,206,133,0,0
736074,160,206,133,0,0
736075,160,206,133,0,0
736076,160,206,133,0,0
736077,160,206,133,0,0
736078,160,206,133,0,0
736079,160,206,133,0,0
736080,160,206,133,0,0
736081,160,206,133,0,0
736082,160,206,133,0,0
736083,160,206,133,0,0
736084,160,206,133,0,0
736085,99,133,122,0,0
736086,99,133,122,0,0
736087,99,133,122,0,0
736088,99,133,122,0,0
736089,99,133,122,0,0
736090,99,133,122,0,0
736091,99,133,122,0,0
736092,99,133,122,0,0
736093,99,133,122,0,0
736094,99,133,122,0,0
736095,99,133,122,0,0
736096,99,133,122,0,0
736097,99,133,122,0,0
736098,99,133,122,0,0
736099,99,133,122,0,0
736100,99,133,122,0,0
736101,99,133,122,0,0
736102,99,133,122,0,0
736103,99,133,122,0,0
736104,99,133,122,0,0
736105,99,133,122,0,0
736106,99,133,122,0,0
736107,99,133,122,0,0
736108,99,133,122,0,0
736109,99,133,122,0,0
736110,99,133,122,0,0
736111,99,133,122,0,0
736112,99,133,122,0,0
736113,99,133,122,0,0
736114,99,133,122,0,0
736115,99,133,122,0,0
736116,0,289,161,0,0
736117,0,289,161,0,0
736118,0,289,161,0,0
736119,0,289,161,0,0
736120,0,289,161,0,0
736121,0,289,161,0,0
736122,0,289,161,0,0
736123,0,289,161,0,0
736124,0,289,161,0,0
736125,0,289,161,0,0
736126,0,289,161,0,0
736127,0,289,161,0,0
736128,0,289,161,0,0
736129,0,289,161,0,0
736130,0,289,161,0,0
736131,0,289,161,0,0
736132,0,289,161,0,0
736133,0,289,161,0,0
736134,0,289,161,0,0
736135,0,289,161,0,0
736136,0,289,161,0,0
736137,0,289,161,0,0
736138,0,289,161,0,0
736139,0,289,161,0,0
736140,0,289,161,0,0
736141,0,289,161,0,0
736142,0,289,161,0,0
736143,0,289,161,0,0
736144,0,289,161,0,0
736145,0,289,161,0,0
736146,13,272,178,0,0
736147,13,272,178,0,0
736148,13,272,178,0,0
736149,13,272,178,0,0
736150,13,272,178,0,0
736151,13,272,178,0,0
736152,13,272,178,0,0
736153,13,272,178,0,0
736154,13,272,178,0,0
736155,13,272,178,0,0
736156,13,272,178,0,0
736157,13,272,178,0,0
736158,13,272,178,0,0
736159,13,272,178,0,0
736160,13,272,178,0,0
736161,13,272,178,0,0
736162,13,272,178,0,0
736163,13,272,178,0,0
736164,13,272,178,0,0
736165,13,272,178,0,0
736166,13,272,178,0,0
736167,13,272,178,0,0
736168,13,272,178,0,0
736169,13,272,178,0,0
736170,13,272,178,0,0
736171,13,272,178,0,0
736172,13,272,178,0,0
736173,13,272,178,0,0
736174,13,272,178,0,0
736175,13,272,178,0,0
736176,13,272,178,0,0
736177,79,311,206,0,0
736178,79,311,206,0,0
736179,79,311,206,0,0
736180,79,311,206,0,0
736181,79,311,206,0,0
736182,79,311,206,0,0
736183,79,311,206,0,0
736184,79,311,206,0,0
736185,79,311,206,0,0
736186,79,311,206,0,0
736187,79,311,206,0,0
736188,79,311,206,0,0
736189,79,311,206,0,0
736190,79,311,206,0,0
736191,79,311,206,0,0
736192,79,311,206,0,0
736193,79,311,206,0,0
736194,79,311,206,0,0
736195,79,311,206,0,0
736196,79,311,206,0,0
736197,79,311,206,0,0
736198,79,311,206,0,0
736199,79,311,206,0,0
736200,79,311,206,0,0
736201,79,311,206,0,0
736202,79,311,206,0,0
736203,79,311,206,0,0
736204,79,311,206,0,0
736205,79,311,206,0,0
736206,79,311,206,0,0
736207,79,311,206,0,0
736208,208,322,189,0,0
736209,208,322,189,0,0
736210,208,322,189,0,0
736211,208,322,189,0,0
736212,208,322,189,0,0
736213,208,322,189,0,0
736214,208,322,189,0,0
736215,208,322,189,0,0
736216,208,322,189,0,0
736217,208,322,189,0,0
736218,208,322,189,0,0
736219,208,322,189,0,0
736220,208,322,189,0,0
736221,208,322,189,0,0
736222,208,322,189,0,0
736223,208,322,189,0,0
736224,208,322,189,0,0
736225,208,322,189,0,0
736226,208,322,189,0,0
736227,208,322,189,0,0
736228,208,322,189,0,0
736229,208,322,189,0,0
736230,208,322,189,0,0
736231,208,322,189,0,0
736232,208,322,189,0,0
736233,208,322,189,0,0
736234,208,322,189,0,0
736235,208,322,189,0,0
736236,208,322,189,0,0
736237,208,322,189,0,0
736238,104,211,133,0,0
736239,104,211,133,0,0
736240,104,211,133,0,0
736241,104,211,133,0,0
736242,104,211,133,0,0
736243,104,211,133,0,0
736244,104,211,133,0,0
736245,104,211,133,0,0
736246,104,211,133,0,0
736247,104,211,133,0,0
736248,104,211,133,0,0
736249,104,211,133,0,0
736250,104,211,133,0,0
736251,104,211,133,0,0
736252,104,211,133,0,0
736253,104,211,133,0,0
736254,104,211,133,0,0
736255,104,211,133,0,0
736256,104,211,133,0,0
736257,104,211,133,0,0
736258,104,211,133,0,0
736259,104,211,133,0,0
736260,104,211,133,0,0
736261,104,211,133,0,0
736262,104,211,133,0,0
736263,104,211,133,0,0
736264,104,211,133,0,0
736265,104,211,133,0,0
736266,104,211,133,0,0
736267,104,211,133,0,0
736268,104,211,133,0,0
736269,0,178,100,0,0
736270,0,178,100,0,0
736271,0,178,100,0,0
736272,0,178,100,0,0
736273,0,178,100,0,0
736274,0,178,100,0,0
736275,0,178,100,0,0
736276,0,178,100,0,0
736277,0,178,100,0,0
736278,0,178,100,0,0
736279,0,178,100,0,0
736280,0,178,100,0,0
736281,0,178,100,0,0
736282,0,178,100,0,0
736283,0,178,100,0,0
736284,0,178,100,0,0
736285,0,178,100,0,0
736286,0,178,100,0,0
736287,0,178,100,0,0
736288,0,178,100,0,0
736289,0,178,100,0,0
736290,0,178,100,0,0
736291,0,178,100,0,0
736292,0,178,100,0,0
736293,0,178,100,0,0
736294,0,178,100,0,0
736295,0,178,100,0,0
736296,0,178,100,0,0
736297,0,178,100,0,0
736298,0,178,100,0,0
736299,0,206,72,0,0
736300,0,206,72,0,0
736301,0,206,72,0,0
736302,0,206,72,0,0
736303,0,206,72,0,0
736304,0,206,72,0,0
736305,0,206,72,0,0
736306,0,206,72,0,0
736307,0,206,72,0,0
736308,0,206,72,0,0
736309,0,206,72,0,0
736310,0,206,72,0,0
736311,0,206,72,0,0
736312,0,206,72,0,0
736313,0,206,72,0,0
736314,0,206,72,0,0
736315,0,206,72,0,0
736316,0,206,72,0,0
736317,0,206,72,0,0
736318,0,206,72,0,0
736319,0,206,72,0,0
736320,0,206,72,0,0
736321,0,206,72,0,0
736322,0,206,72,0,0
736323,0,206,72,0,0
736324,0,206,72,0,0
736325,0,206,72,0,0
736326,0,206,72,0,0
736327,0,206,72,0,0
736328,0,206,72,0,0
736329,0,206,72,0,0
736330,5,56,-61,0,0
736331,5,56,-61,0,0
736332,5,56,-61,0,0
736333,5,56,-61,0,0
736334,5,56,-61,0,0
736335,5,56,-61,0,0
736336,5,56,-61,0,0
736337,5,56,-61,0,0
736338,5,56,-61,0,0
736339,5,56,-61,0,0
736340,5,56,-61,0,0
736341,5,56,-61,0,0
736342,5,56,-61,0,0
736343,5,56,-61,0,0
736344,5,56,-61,0,0
736345,5,56,-61,0,0
736346,5,56,-61,0,0
736347,5,56,-61,0,0
736348,5,56,-61,0,0
736349,5,56,-61,0,0
736350,5,56,-61,0,0
736351,5,56,-61,0,0
736352,5,56,-61,0,0
736353,5,56,-61,0,0
736354,5,56,-61,0,0
736355,5,56,-61,0,0
736356,5,56,-61,0,0
736357,5,56,-61,0,0
736358,5,56,-61,0,0
736359,5,56,-61,0,0
736360,5,56,-61,0,0
736361,0,183,-44,0,0
736362,0,183,-44,0,0
736363,0,183,-44,0,0
736364,0,183,-44,0,0
736365,0,183,-44,0,0
736366,0,183,-44,0,0
736367,0,183,-44,0,0
736368,0,183,-44,0,0
736369,0,183,-44,0,0
736370,0,183,-44,0,0
736371,0,183,-44,0,0
736372,0,183,-44,0,0
736373,0,183,-44,0,0
736374,0,183,-44,0,0
736375,0,183,-44,0,0
736376,0,183,-44,0,0
736377,0,183,-44,0,0
736378,0,183,-44,0,0
736379,0,183,-44,0,0
736380,0,183,-44,0,0
736381,0,183,-44,0,0
736382,0,183,-44,0,0
736383,0,183,-44,0,0
736384,0,183,-44,0,0
736385,0,183,-44,0,0
736386,0,183,-44,0,0
736387,0,183,-44,0,0
736388,0,183,-44,0,0
736389,33,206,6,0,0
736390,33,206,6,0,0
736391,33,206,6,0,0
736392,33,206,6,0,0
736393,33,206,6,0,0
736394,33,206,6,0,0
736395,33,206,6,0,0
736396,33,206,6,0,0
736397,33,206,6,0,0
736398,33,206,6,0,0
736399,33,206,6,0,0
736400,33,206,6,0,0
736401,33,206,6,0,0
736402,33,206,6,0,0
736403,33,206,6,0,0
736404,33,206,6,0,0
736405,33,206,6,0,0
736406,33,206,6,0,0
736407,33,206,6,0,0
736408,33,206,6,0,0
736409,33,206,6,0,0
736410,33,206,6,0,0
736411,33,206,6,0,0
736412,33,206,6,0,0
736413,33,206,6,0,0
736414,33,206,6,0,0
